86580,205,COMS,010,S,12:00 PM,03:05 PM,C203
86581,201,COMS,020,MW,07:45 AM,09:05 AM,C202
86582,202,COMS,020,MW,09:15 AM,10:35 AM,C203
86583,203,COMS,020,MW,09:15 AM,10:35 AM,C208
86584,204,COMS,020,MW,09:15 AM,10:35 AM,C202
86585,205,COMS,020,MW,10:45 AM,12:05 PM,C203
86586,206,COMS,020,MW,01:45 PM,03:05 PM,C206
86587,207,COMS,020,MW,01:45 PM,03:05 PM,C203
86588,208,COMS,020,TTH,07:45 AM,09:05 AM,C202
86589,209,COMS,020,TTH,09:15 AM,10:35 AM,C202
86590,210,COMS,020,TTH,10:45 AM,12:05 PM,C203
86591,211,COMS,020,TTH,12:15 PM,01:35 PM,C105
86592,212,COMS,020,TH,06:00 PM,09:05 PM,C202
86593,213,COMS,020,MW,12:15 PM,01:35 PM,C102
86594,214,COMS,020,S,09:15 AM,12:05 PM,C202
86594,214,COMS,020,,,,C202
86575,201,COMS,035,MW,10:45 AM,12:05 PM,C208
86595,201,COMS,040,MW,10:45 AM,12:05 PM,C202
86596,202,COMS,040,MW,12:15 PM,01:35 PM,C202
86597,203,COMS,040,MW,03:15 PM,04:35 PM,C204
86598,204,COMS,040,TTH,09:15 AM,10:35 AM,C203
86599,205,COMS,040,TTH,09:15 AM,10:35 AM,C203
86600,206,COMS,040,S,08:00 AM,11:05 AM,C204
86601,207,COMS,040,F,09:15 AM,12:05 PM,C203
86601,207,COMS,040,,,,C203
86602,201,COMS,045,MW,10:45 AM,12:05 PM,C103
86603,202,COMS,045,MW,12:15 PM,01:35 PM,VPA105
86604,203,COMS,045,MW,01:45 PM,03:05 PM,C202
86605,204,COMS,045,TTH,10:45 AM,12:05 PM,C202
86076,201,COMSC,020,MW,06:00 PM,06:50 PM,SA114
86076,201,COMSC,020,MW,07:00 PM,08:20 PM,SA114
86077,201,COMSC,072,TTH,10:45 AM,12:35 PM,SA114
86078,201,COMSC,075,MW,09:15 AM,10:35 AM,SA114
86078,201,COMSC,075,MW,10:45 AM,12:05 PM,SA114
86079,202,COMSC,075,TTH,01:45 PM,03:05 PM,SA114
86079,202,COMSC,075,TTH,03:15 PM,04:35 PM,SA114
86080,201,COMSC,076,TTH,06:00 PM,07:20 PM,LE204
86080,201,COMSC,076,TTH,07:30 PM,08:50 PM,LE204
86081,201,COMSC,077,MW,06:00 PM,07:20 PM,SA114
86081,201,COMSC,077,MW,07:30 PM,08:50 PM,SA114
86223,201,COUNS,013,M,06:00 PM,09:05 PM,VPA105
86224,202,COUNS,013,MW,12:15 PM,01:35 PM,AA222
86225,203,COUNS,013,MW,09:15 AM,10:35 AM,PE206B
86226,204,COUNS,013,W,06:00 PM,09:05 PM,C202
87597,205,COUNS,013,TTH,03:15 PM,04:35 PM,C202
86228,202,COUNS,014,MW,10:45 AM,12:05 PM,
86229,203,COUNS,014,MW,10:45 AM,12:05 PM,AA222
86230,204,COUNS,014,MW,03:45 PM,05:05 PM,C202
86231,205,COUNS,014,TTH,10:45 AM,12:05 PM,
86232,206,COUNS,014,TTH,10:45 AM,12:05 PM,
86233,207,COUNS,014,,,,LE231
87594,201,COUNS,015,F,09:00 AM,11:15 AM,C202
87595,202,COUNS,015,M,06:00 PM,07:50 PM,C204
87596,201,COUNS,018,F,09:00 AM,12:15 PM,C203
86606,201,DANCE,002,MW,10:45 AM,12:05 PM,VPA104
86607,201,DANCE,020,MW,01:45 PM,03:05 PM,VPA116
86608,201,DANCE,021,MW,01:45 PM,03:05 PM,VPA116
86609,201,DANCE,021B,MW,01:45 PM,03:05 PM,VPA116
86610,201,DANCE,022,MW,12:15 PM,01:35 PM,VPA116
